,Unnamed: 0,size,isEmpty,peek_obj_type,calledMethod,size_p,isEmpty_p,peek_obj_type_p,calledMethod_p,diff,testId,instanceId,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
115,2802,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""pop""",Yes,1597059728707:c7d3e36f-13d0-4d2f-b648-7b84bf57c5d4,1597059728707:c816cc7c-5479-4765-90c8-a12b496e14eb,0,,3,"['19', '25', '47']",0,
116,3026,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""pop""",No,1597059728705:7ab241a7-4827-468a-b897-46c71c527055,1597059728705:ccbb7609-37ac-4448-8742-1076921d385d,0,,25,"['1', '2', '4', '5', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
117,3133,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728704:dec61a4e-3f31-4fa0-a359-b9aff5f34560,1597059728704:6ebcc997-253d-4b78-a683-ec485888a7db,0,,6,"['3', '9', '11', '26', '42', '47']",0,
118,3781,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728699:e48b938c-86e2-4b79-8a56-e599a20b38f1,1597059728699:56a99989-5b78-4c3a-a1dd-8f8bcbac2d25,0,,5,"['9', '11', '26', '42', '47']",0,
119,3798,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""pop""",No,1597059728698:ff35cb23-0825-436e-8dce-8d8339cf3fd6,1597059728698:90ae9e54-1268-45da-8250-96ad7414b9f4,0,,25,"['1', '2', '4', '5', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
120,3901,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""push""",Yes,1597059728698:12c6fd47-25b2-4754-85a7-adbb781fd060,1597059728698:705b768c-86af-430e-b151-906de4018733,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
121,4040,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""clear""",Yes,1597059728696:c23285c7-9b14-4694-8245-eb60b3ea3f79,1597059728696:bf779854-498e-49b3-982b-2dc5dea451da,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
122,4041,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",Yes,1597059728696:c23285c7-9b14-4694-8245-eb60b3ea3f79,1597059728696:bf779854-498e-49b3-982b-2dc5dea451da,0,,12,"['0', '6', '7', '8', '9', '13', '16', '35', '36', '37', '38', '42']",0,
123,4042,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",Yes,1597059728696:c23285c7-9b14-4694-8245-eb60b3ea3f79,1597059728696:bf779854-498e-49b3-982b-2dc5dea451da,0,,12,"['6', '7', '8', '9', '13', '19', '25', '33', '35', '37', '38', '42']",0,
124,4263,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""push""",No,1597059728694:5b8d2dbf-fd1b-4515-b7d9-dc4aebb2fd87,1597059728694:7c512778-bc01-4d70-9635-5f290b0d8a1a,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
125,4790,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",Yes,1597059728689:c3e59927-395c-40ae-a8bb-cf9a5358d297,1597059728689:64008954-baf2-40c8-b3f6-baf715e018f1,0,,5,"['9', '11', '26', '42', '47']",0,
126,4791,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",No,1597059728689:c3e59927-395c-40ae-a8bb-cf9a5358d297,1597059728689:64008954-baf2-40c8-b3f6-baf715e018f1,0,,25,"['1', '2', '4', '5', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '33', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
127,4813,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""pop""",Yes,1597059728689:c3e59927-395c-40ae-a8bb-cf9a5358d297,1597059728689:48ddfaa7-b35e-49b1-8659-8f7aa84ab141,0,,2,"['37', '38']",0,
128,4873,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""push""",No,1597059728689:b3019b35-8090-4b55-8491-894c7ec323f7,1597059728689:51ad4204-e26a-4fc1-9adb-757602e2be88,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
129,4910,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",No,1597059728689:a5641712-c576-480d-842a-58c0ad1ceb64,1597059728689:b0214e3c-3cc7-48fe-9ede-1419b857ac43,0,,27,"['0', '1', '2', '4', '5', '9', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
130,4916,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728689:a5641712-c576-480d-842a-58c0ad1ceb64,1597059728689:9e1f8b22-991b-4c35-aef1-ac124b8dfe32,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
131,4917,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728689:a5641712-c576-480d-842a-58c0ad1ceb64,1597059728689:9e1f8b22-991b-4c35-aef1-ac124b8dfe32,0,,11,"['6', '7', '8', '9', '13', '19', '25', '35', '37', '38', '42']",0,
132,4918,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728689:a5641712-c576-480d-842a-58c0ad1ceb64,1597059728689:9e1f8b22-991b-4c35-aef1-ac124b8dfe32,0,,6,"['3', '9', '11', '26', '42', '47']",0,
133,5138,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""pop""",Yes,1597059728687:bdc5a341-856a-4dfd-87e7-9c96c8748b75,1597059728687:696cf691-fb0a-41f1-b1a4-4f34cfaac50e,0,,7,"['10', '22', '23', '24', '27', '33', '47']",0,
134,5270,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728686:d2a97d8d-d0e6-4cc1-ac68-1b09e5b9806b,1597059728686:1be4d321-6305-490a-aee1-105f235de274,0,,7,"['9', '11', '19', '25', '26', '42', '47']",0,
135,5483,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",No,1597059728683:6b5862d3-abfa-44a9-81cd-3fcb0eda6240,1597059728683:73c86ea3-3653-4391-9bae-01b465a37690,0,,28,"['0', '1', '2', '4', '5', '9', '11', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
136,5530,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""clear""",Yes,1597059728682:b2dfcb36-b874-4d8d-af59-1ccc2eef54c9,1597059728683:6e0d6cfb-418b-431e-ba81-9ed2d2067d56,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
137,5564,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","calledMethod_p == ""push""",Yes,1597059728682:b2dfcb36-b874-4d8d-af59-1ccc2eef54c9,1597059728682:4a35371b-1ec1-4009-9e15-16ee5b2764d4,0,,12,"['0', '6', '7', '8', '9', '13', '16', '35', '36', '37', '38', '42']",0,
138,5565,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","calledMethod_p == ""push""",Yes,1597059728682:b2dfcb36-b874-4d8d-af59-1ccc2eef54c9,1597059728682:4a35371b-1ec1-4009-9e15-16ee5b2764d4,0,,11,"['9', '10', '11', '22', '23', '24', '26', '27', '33', '42', '47']",0,
139,5877,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",Yes,1597059728679:ec332f4b-6924-438e-a5b8-9bbf0c17344d,1597059728679:3980cab0-97be-4862-bb36-7520e6087579,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
140,6080,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728679:045fff3d-3c84-4c25-81c1-88217d5906e3,1597059728679:70d4847a-270f-485f-97ad-c932a15660d3,0,,6,"['3', '9', '11', '26', '42', '47']",0,
141,6244,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",Yes,1597059728677:f51083a2-e079-4a04-a50c-1f75721e03e0,1597059728677:3f9f63e4-f871-4336-846b-bae5383d7bae,0,,11,"['9', '10', '11', '22', '23', '24', '26', '27', '33', '42', '47']",0,
142,6245,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",No,1597059728677:f51083a2-e079-4a04-a50c-1f75721e03e0,1597059728677:3f9f63e4-f871-4336-846b-bae5383d7bae,0,,25,"['1', '2', '4', '5', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
143,6434,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728675:b2f748a6-b9e8-432d-b472-81b5bc9f8fbb,1597059728675:8de1b8ba-007b-4e59-aa11-e6e16a748687,0,,10,"['6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
144,6435,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728675:b2f748a6-b9e8-432d-b472-81b5bc9f8fbb,1597059728675:8de1b8ba-007b-4e59-aa11-e6e16a748687,0,,5,"['9', '11', '26', '42', '47']",0,
145,6768,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",Yes,1597059728671:3af6ba51-e2ce-4c73-a0fb-352f9bc557b5,1597059728672:e9c0f7a2-abc6-4521-8f57-d23a78c8e25e,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
146,7494,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728664:dd4c4306-12ea-4899-9709-227301ec0245,1597059728665:17ade6f1-fea2-4f1f-864a-aae1571824b9,0,,5,"['9', '11', '26', '42', '47']",0,
147,7495,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""pop""",No,1597059728664:dd4c4306-12ea-4899-9709-227301ec0245,1597059728665:17ade6f1-fea2-4f1f-864a-aae1571824b9,0,,25,"['1', '2', '4', '5', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '33', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
148,7585,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""push""",Yes,1597059728663:69c22daf-6c2f-4304-854c-0de5db5c8cce,1597059728663:79fad69f-60bd-4395-b043-5e1a59926839,0,,7,"['9', '11', '19', '25', '26', '42', '47']",0,
149,7586,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""pop""",Yes,1597059728663:69c22daf-6c2f-4304-854c-0de5db5c8cce,1597059728663:79fad69f-60bd-4395-b043-5e1a59926839,0,,2,"['3', '47']",0,
150,7673,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","calledMethod_p == ""push""",No,1597059728662:15dc2e68-f325-4cc4-987f-07bdb7fa03bd,1597059728662:d65a4ea1-61f5-41fb-8fac-11d000b2c7b3,0,,27,"['0', '1', '2', '4', '5', '9', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
151,7977,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",Yes,1597059728659:431be187-711b-466b-aac6-7593b6a71c20,1597059728659:a5a958de-d28a-4783-b703-75c4bc8a3fdc,0,,5,"['9', '11', '26', '42', '47']",0,
152,8134,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728657:42a0e8f4-ec6c-4cf3-a389-3c1abdc19382,1597059728657:3ce2b201-5927-49b5-9ec8-f4ad282fba9b,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
153,8135,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""pop""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728657:42a0e8f4-ec6c-4cf3-a389-3c1abdc19382,1597059728657:3ce2b201-5927-49b5-9ec8-f4ad282fba9b,0,,5,"['9', '11', '26', '42', '47']",0,
154,8136,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""pop""",Yes,1597059728657:42a0e8f4-ec6c-4cf3-a389-3c1abdc19382,1597059728657:3ce2b201-5927-49b5-9ec8-f4ad282fba9b,0,,1,['47'],0,
155,8432,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""pop""",No,1597059728654:bdc92e85-e442-4943-90e9-556bfa937ff7,1597059728654:9555111b-040f-4613-8d7d-7894145bac12,0,,24,"['1', '2', '4', '5', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
156,8550,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""pop""",No,1597059728653:17d22e64-f859-4fea-aa5f-addca6150d7a,1597059728654:d1247353-dc7d-4bc1-b80e-4fb49fa8e5b4,0,,24,"['1', '2', '4', '5', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
157,8649,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",Yes,1597059728652:2050b1e9-c339-476d-bd4b-e88dc4022038,1597059728652:297c7231-1f06-4c25-88b5-06d450798582,0,,9,"['6', '7', '8', '9', '13', '35', '37', '38', '42']",0,
158,8650,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""push""",No,1597059728652:2050b1e9-c339-476d-bd4b-e88dc4022038,1597059728652:297c7231-1f06-4c25-88b5-06d450798582,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
159,8792,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","calledMethod_p == ""push""",No,1597059728650:8dadd54f-df91-40b2-8b1d-7d9751188a55,1597059728650:f437c767-9d01-4246-964c-fa7105f874cd,0,,28,"['0', '1', '2', '4', '5', '9', '11', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
160,9026,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",No,1597059728648:96f9c4e0-d698-40d1-b8ca-8a78cec95c02,1597059728648:d67aa2d8-ab84-4c40-952b-6a9656e99d4a,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
161,9227,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""pop""",Yes,1597059728646:703f5852-66de-4579-904c-f900415465ee,1597059728646:cce2407f-a597-4e29-964b-969a0dd37476,0,,7,"['3', '16', '19', '25', '36', '37', '38']",0,
162,9228,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728646:703f5852-66de-4579-904c-f900415465ee,1597059728646:cce2407f-a597-4e29-964b-969a0dd37476,0,,11,"['3', '6', '7', '8', '9', '13', '33', '35', '37', '38', '42']",0,
163,9748,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""pop""",Yes,1597059728640:6fa9d77d-175d-492c-bdc5-159776dc22f5,1597059728640:dfc2582b-a922-4091-9d56-e5a3dbaf661d,0,,10,"['3', '10', '19', '22', '23', '24', '25', '27', '33', '47']",0,
164,10016,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728637:bc6eded2-8ecd-486a-9e0f-01889c54d610,1597059728637:0e22060d-d225-4d41-b6ba-e133f138c73f,0,,12,"['3', '6', '7', '8', '9', '13', '19', '25', '35', '37', '38', '42']",0,
165,10017,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728637:bc6eded2-8ecd-486a-9e0f-01889c54d610,1597059728637:0e22060d-d225-4d41-b6ba-e133f138c73f,0,,8,"['3', '9', '11', '19', '25', '26', '42', '47']",0,
166,10328,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",Yes,1597059728633:def41e5e-158c-4085-8312-b08fb1606cbc,1597059728634:3bd0e009-2ee4-4fe4-ba4c-0f769be8e4b8,0,,11,"['6', '7', '8', '9', '13', '19', '25', '35', '37', '38', '42']",0,
167,10863,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""pop""",Yes,1597059728628:421cc0b4-ba5f-45c1-89aa-f8f1d8553fea,1597059728628:5ac12d97-3375-4c8b-b1a1-cdf2caec933c,0,,4,"['16', '36', '37', '38']",0,
168,10995,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Boolean""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""clear""",Yes,1597059728626:b698826e-3073-4ba9-bc4c-21f5357cc2cf,1597059728626:69902942-6110-46b2-9e8d-905f92d4821d,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
169,10996,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","calledMethod_p == ""push""",No,1597059728626:b698826e-3073-4ba9-bc4c-21f5357cc2cf,1597059728626:69902942-6110-46b2-9e8d-905f92d4821d,0,,28,"['0', '1', '2', '4', '5', '9', '11', '14', '15', '16', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
170,11241,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728624:12e75f08-224d-4325-9ae2-651c9623cdd7,1597059728625:26f23faa-2008-4318-88b8-51ad252a3908,0,,6,"['3', '9', '11', '26', '42', '47']",0,
171,11543,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","calledMethod == ""pop""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",Yes,1597059728621:3172cffd-656c-4d62-ad77-cf1d5cbfcc6f,1597059728621:9f0c2bee-e073-4ab6-a4b0-8d95e6f727c9,0,,6,"['3', '9', '11', '26', '42', '47']",0,
172,11658,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","calledMethod_p == ""pop""",Yes,1597059728619:fc269671-d3fb-4cdc-bf0f-cefaa2182533,1597059728619:afb14093-d60c-4ee7-a6f5-c0de2c6d7830,3,"['23', '24', '27']",2,"['10', '38']",3,"['23', '24', '27']"
173,11723,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",No,1597059728619:7056bf12-76a1-4c80-ba7d-189758e726a3,1597059728619:20e88962-2dc6-4250-8bf8-81408a2eadcb,0,,25,"['1', '2', '4', '5', '9', '14', '15', '17', '18', '20', '21', '28', '29', '30', '31', '32', '34', '39', '40', '41', '43', '44', '45', '46', '48']",0,
