,testId,instanceId,size,isEmpty,peek_obj_type,calledMethod,diff
4406,1597050830179:375c79cb-793a-46d7-a3a5-b80210f0a65a,1597050830179:2004b692-a9ff-4dbe-9fa7-d2535558eacb,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4408,1597050830179:2b9f7c3c-a8d9-4ce0-95a6-f2755884e765,1597050830179:51b6377f-e948-4475-a733-a4a384c171ce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4409,1597050830179:2b9f7c3c-a8d9-4ce0-95a6-f2755884e765,1597050830179:51b6377f-e948-4475-a733-a4a384c171ce,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4411,1597050830179:20371a4e-3835-4b92-8ace-ded300a5a06a,1597050830179:dcbce865-7eb3-4963-9a5e-4aef14f30e25,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4412,1597050830179:20371a4e-3835-4b92-8ace-ded300a5a06a,1597050830179:dcbce865-7eb3-4963-9a5e-4aef14f30e25,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4414,1597050830179:0a0a4d31-b171-4a06-92fb-4fd792e403d2,1597050830179:e1873f7d-3208-43fa-aae4-68ac6c05137a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4415,1597050830179:0a0a4d31-b171-4a06-92fb-4fd792e403d2,1597050830179:e1873f7d-3208-43fa-aae4-68ac6c05137a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4417,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:5bad403d-7e86-4391-b233-6dd1cf9485a0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4418,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:5bad403d-7e86-4391-b233-6dd1cf9485a0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4420,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:027a79b7-67d8-43e4-8ac2-904523039bc3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4421,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:027a79b7-67d8-43e4-8ac2-904523039bc3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4422,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:027a79b7-67d8-43e4-8ac2-904523039bc3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4423,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:027a79b7-67d8-43e4-8ac2-904523039bc3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4424,1597050830179:0745e96b-8ac1-4c53-bc00-4fc3808393b2,1597050830179:027a79b7-67d8-43e4-8ac2-904523039bc3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4426,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:52786688-6cdf-4415-861e-b7863d78b3c9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4427,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:52786688-6cdf-4415-861e-b7863d78b3c9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4428,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:52786688-6cdf-4415-861e-b7863d78b3c9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4429,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:52786688-6cdf-4415-861e-b7863d78b3c9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4430,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:52786688-6cdf-4415-861e-b7863d78b3c9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4432,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:4a7a582c-4114-44de-9d2e-bb840fc54cd9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4433,1597050830178:e0dba299-474e-4e0c-8f89-0643c833356d,1597050830178:4a7a582c-4114-44de-9d2e-bb840fc54cd9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4435,1597050830178:aa4af872-f889-4fb4-b094-88e85a5c2bbe,1597050830178:a75918b0-3fad-4fcd-a992-39541c2425e2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4436,1597050830178:aa4af872-f889-4fb4-b094-88e85a5c2bbe,1597050830178:a75918b0-3fad-4fcd-a992-39541c2425e2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4438,1597050830178:779071e8-2315-49fa-b3e1-a871a3f33f66,1597050830178:c52fc121-9ca2-4538-86b4-c75c2817fda8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4439,1597050830178:779071e8-2315-49fa-b3e1-a871a3f33f66,1597050830178:c52fc121-9ca2-4538-86b4-c75c2817fda8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4441,1597050830178:4df3c768-de07-4388-9b18-f022d656e53a,1597050830178:06d8484e-fadd-49f6-a1fe-f661018d0b0d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4442,1597050830178:4df3c768-de07-4388-9b18-f022d656e53a,1597050830178:06d8484e-fadd-49f6-a1fe-f661018d0b0d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4444,1597050830178:3b515603-df59-47ed-be7b-e249d8c2f862,1597050830178:729c9e1e-b23c-4982-a71c-512f1bb2b3c7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4446,1597050830178:3b515603-df59-47ed-be7b-e249d8c2f862,1597050830178:04da5bd5-de9c-4cc5-94e4-e1175a64c2aa,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4447,1597050830178:3b515603-df59-47ed-be7b-e249d8c2f862,1597050830178:04da5bd5-de9c-4cc5-94e4-e1175a64c2aa,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4449,1597050830178:247b9a11-9802-468a-a92b-f86acb5c35f4,1597050830178:3a9b5a26-671f-49ee-b07a-3f5d19f4c3b8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4450,1597050830178:247b9a11-9802-468a-a92b-f86acb5c35f4,1597050830178:3a9b5a26-671f-49ee-b07a-3f5d19f4c3b8,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4452,1597050830177:e8cd285e-ba02-441d-8660-7b309fbfa189,1597050830177:565a80f5-9089-4295-a4d8-703a874a3363,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4454,1597050830177:e8cd285e-ba02-441d-8660-7b309fbfa189,1597050830177:4f52c708-3ae6-4a73-b026-5110ede98de2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4455,1597050830177:e8cd285e-ba02-441d-8660-7b309fbfa189,1597050830177:4f52c708-3ae6-4a73-b026-5110ede98de2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4458,1597050830177:a6ada3a6-2f8c-411d-8ab9-80842e3a1245,1597050830177:4176efc4-0c74-4cfd-aeb9-14f5f98f0ac5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4459,1597050830177:a6ada3a6-2f8c-411d-8ab9-80842e3a1245,1597050830177:4176efc4-0c74-4cfd-aeb9-14f5f98f0ac5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4460,1597050830177:a6ada3a6-2f8c-411d-8ab9-80842e3a1245,1597050830177:4176efc4-0c74-4cfd-aeb9-14f5f98f0ac5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4462,1597050830177:97578b36-8f9b-4511-b5ad-c3bd51f9ca3a,1597050830177:da5bff09-1126-47fd-83de-a92c589d3aea,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4464,1597050830177:97578b36-8f9b-4511-b5ad-c3bd51f9ca3a,1597050830177:c6150f55-589a-4dd5-aca5-ed9ee95b7ed0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4465,1597050830177:97578b36-8f9b-4511-b5ad-c3bd51f9ca3a,1597050830177:c6150f55-589a-4dd5-aca5-ed9ee95b7ed0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4467,1597050830177:8593050d-dfe8-4680-ab15-a01d6b7d726b,1597050830177:2fcb9a28-f3ac-4903-a121-190106fa1188,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4468,1597050830177:8593050d-dfe8-4680-ab15-a01d6b7d726b,1597050830177:2fcb9a28-f3ac-4903-a121-190106fa1188,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4470,1597050830177:757a1a52-b6e3-4707-a073-d8ee57d352c2,1597050830177:78454186-3d7d-4e9f-8e9a-d1ef50869105,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4471,1597050830177:757a1a52-b6e3-4707-a073-d8ee57d352c2,1597050830177:78454186-3d7d-4e9f-8e9a-d1ef50869105,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","calledMethod == ""push""",Yes
4472,1597050830177:757a1a52-b6e3-4707-a073-d8ee57d352c2,1597050830177:78454186-3d7d-4e9f-8e9a-d1ef50869105,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4473,1597050830177:757a1a52-b6e3-4707-a073-d8ee57d352c2,1597050830177:78454186-3d7d-4e9f-8e9a-d1ef50869105,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4475,1597050830177:757a1a52-b6e3-4707-a073-d8ee57d352c2,1597050830177:6ed31e13-493e-4a60-883d-6fe3224376da,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4476,1597050830177:757a1a52-b6e3-4707-a073-d8ee57d352c2,1597050830177:6ed31e13-493e-4a60-883d-6fe3224376da,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4478,1597050830177:03e0bbc8-9dc0-4a58-b370-3bc7231f38bd,1597050830178:12a36c74-3272-4848-9117-2028d336e15c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4479,1597050830177:03e0bbc8-9dc0-4a58-b370-3bc7231f38bd,1597050830178:12a36c74-3272-4848-9117-2028d336e15c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4481,1597050830177:03e0bbc8-9dc0-4a58-b370-3bc7231f38bd,1597050830177:d6a742f3-2d3e-41a7-a72e-57472bc163fb,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4483,1597050830176:f136a364-c5ef-4b73-af72-9eaa8657e43a,1597050830176:65667c18-510f-4c03-a576-b96b3d8a81f2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4484,1597050830176:f136a364-c5ef-4b73-af72-9eaa8657e43a,1597050830176:65667c18-510f-4c03-a576-b96b3d8a81f2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4486,1597050830176:f136a364-c5ef-4b73-af72-9eaa8657e43a,1597050830176:5e60a0d6-2122-476e-a50c-cb9b6c3c9351,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4488,1597050830176:f136a364-c5ef-4b73-af72-9eaa8657e43a,1597050830176:515af649-9997-4354-8294-9a985587ab9f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4489,1597050830176:f136a364-c5ef-4b73-af72-9eaa8657e43a,1597050830176:515af649-9997-4354-8294-9a985587ab9f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4490,1597050830176:f136a364-c5ef-4b73-af72-9eaa8657e43a,1597050830176:515af649-9997-4354-8294-9a985587ab9f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4493,1597050830176:9cfe6617-e1c0-471f-b71e-f36106ef6331,1597050830176:6fed996a-b151-42ad-bf15-74e228016f46,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4494,1597050830176:9cfe6617-e1c0-471f-b71e-f36106ef6331,1597050830176:6fed996a-b151-42ad-bf15-74e228016f46,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4496,1597050830176:962778da-96f9-4e4b-bcbc-b5ee9c2ecac0,1597050830177:19153120-48e8-4a2c-aa10-186331a341d7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4497,1597050830176:962778da-96f9-4e4b-bcbc-b5ee9c2ecac0,1597050830177:19153120-48e8-4a2c-aa10-186331a341d7,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4499,1597050830176:906c4950-85d5-40bf-a5ca-d307173a398a,1597050830176:9176c42c-6adc-4923-b86d-7e8ea1c8bda3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4500,1597050830176:906c4950-85d5-40bf-a5ca-d307173a398a,1597050830176:9176c42c-6adc-4923-b86d-7e8ea1c8bda3,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4502,1597050830176:7ba3b608-3757-4a38-935d-fae3f4c1a658,1597050830176:c570b5cf-1ff5-42ae-8a0f-5502f25176e9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4503,1597050830176:7ba3b608-3757-4a38-935d-fae3f4c1a658,1597050830176:c570b5cf-1ff5-42ae-8a0f-5502f25176e9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4505,1597050830176:7ba3b608-3757-4a38-935d-fae3f4c1a658,1597050830176:1af30d52-23ba-4709-ba08-4dced65ab932,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4507,1597050830176:2b971694-4dc4-44e2-bdd6-a8b556e25681,1597050830176:b398d66c-028d-4168-b73d-a32acf35a0c9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4509,1597050830176:2b971694-4dc4-44e2-bdd6-a8b556e25681,1597050830176:7c5bee8a-ae72-4abc-9e1b-1c7469a74811,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4510,1597050830176:2b971694-4dc4-44e2-bdd6-a8b556e25681,1597050830176:7c5bee8a-ae72-4abc-9e1b-1c7469a74811,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4512,1597050830175:c779bae7-0bd5-4930-830b-9f7b7cb68497,1597050830175:d12c2ca8-0657-4744-9db8-d3c2d272d411,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4513,1597050830175:c779bae7-0bd5-4930-830b-9f7b7cb68497,1597050830175:d12c2ca8-0657-4744-9db8-d3c2d272d411,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4515,1597050830175:bcc471ac-1cb7-4dca-b8c6-140602408644,1597050830175:a8473652-d02d-42dc-b226-912a27c621f0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4516,1597050830175:bcc471ac-1cb7-4dca-b8c6-140602408644,1597050830175:a8473652-d02d-42dc-b226-912a27c621f0,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4518,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4519,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4520,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4521,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4522,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4523,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4524,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:86e4007c-a5aa-41e0-9866-86af5465f91d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4526,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:4c286bfe-a354-45b8-895a-bb28fc8a3685,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4527,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:4c286bfe-a354-45b8-895a-bb28fc8a3685,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4528,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:4c286bfe-a354-45b8-895a-bb28fc8a3685,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4529,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:4c286bfe-a354-45b8-895a-bb28fc8a3685,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4530,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:4c286bfe-a354-45b8-895a-bb28fc8a3685,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","calledMethod == ""clear""",No
4532,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:1262c5be-0e0c-4a76-884e-63d5b3c145c2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4533,1597050830175:72077d94-f983-467d-b8a7-560705b97078,1597050830175:1262c5be-0e0c-4a76-884e-63d5b3c145c2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4535,1597050830175:5dd847a6-a8e3-46c5-bc1b-06b9d93c22fe,1597050830175:ee21ae25-46c4-4027-92ac-ca3ec3498191,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4536,1597050830175:5dd847a6-a8e3-46c5-bc1b-06b9d93c22fe,1597050830175:ee21ae25-46c4-4027-92ac-ca3ec3498191,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""pop""",Yes
4538,1597050830175:5dd847a6-a8e3-46c5-bc1b-06b9d93c22fe,1597050830175:51a2f5ce-c0b5-4507-be27-f7e1501935ee,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
4540,1597050830175:0b19fef9-37ff-4587-b2d9-50ffbe94ad76,1597050830175:df2052ab-1190-4afe-b8f4-64544deeb883,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","calledMethod == ""push""",Yes
